date,temperature,temp_max,temp_min,precipitation,humidity,wind_speed,temp_roll7,temp_roll30,temp_roll_std7,temp_zscore_rolling
2024-02-22,16.17,18.08,14.87,0.0,71.33,3.53,16.024285714285714,15.708333333333334,0.28171245049148885,-0.6403672989387005
2024-02-23,16.37,17.58,15.2,0.0,74.47,3.58,16.127142857142857,15.710666666666667,0.2521715213708488,-0.48017317937056553
2024-02-24,17.15,19.37,15.85,0.04,74.17,3.36,16.287142857142857,15.726333333333333,0.45444890749546035,0.3425326062517192
2024-02-25,16.89,18.92,15.47,0.0,72.13,2.65,16.388571428571428,15.735000000000001,0.5031708977881744,0.07379236440435123
2024-02-26,17.35,20.67,14.54,0.0,73.5,3.63,16.521428571428572,15.785333333333334,0.6216759223107762,0.536312545732359
2024-02-27,17.43,19.06,16.34,0.0,74.04,5.13,16.717142857142857,15.862333333333334,0.6662510609300917,0.5451192177689038
2024-02-28,17.6,19.56,16.03,0.0,69.9,4.42,16.994285714285716,15.953000000000001,0.545828335127961,0.688899216204878
2024-02-29,18.1,20.53,16.37,0.0,69.5,6.34,17.270000000000003,16.089666666666666,0.547509512854938,1.194692572956253
2024-03-01,19.23,23.31,15.88,0.0,64.39,4.71,17.678571428571427,16.290333333333333,0.7812048082167238,2.354746564297474
2024-03-02,18.29,20.32,16.1,0.0,67.29,6.33,17.841428571428573,16.451333333333334,0.7714149028771252,1.4411196008608884
2024-03-03,17.0,18.77,15.55,0.0,75.95,5.24,17.857142857142858,16.517333333333333,0.7496157745964138,-0.11433008625947294
2024-03-04,16.6,18.97,14.89,0.0,73.79,2.84,17.75,16.570333333333334,0.876964461461604,-0.6642323149726325
2024-03-05,17.97,21.34,14.79,0.0,65.15,2.36,17.827142857142857,16.677333333333333,0.8678270619909142,0.9847361261413314
2024-03-06,17.49,19.84,15.95,0.0,69.88,5.92,17.81142857142857,16.752333333333336,0.873602285013567,0.3042166822808992
2024-03-07,17.11,19.44,15.36,0.0,68.23,4.34,17.669999999999998,16.785666666666668,0.8988696605552128,-0.2309628026711205
2024-03-08,16.92,19.32,15.34,0.0,67.06,2.9,17.34,16.823,0.607508573327696,-0.5331539837592648
2024-03-09,16.29,18.33,14.85,0.0,68.99,3.12,17.054285714285715,16.828,0.5542218912691024,-1.435760083924779
2024-03-10,16.23,17.95,14.67,0.0,68.19,3.63,16.944285714285716,16.82033333333333,0.6370205947182852,-1.4845037554539111
2024-03-11,16.91,19.0,15.27,0.0,69.29,4.25,16.98857142857143,16.85033333333333,0.6196350692525538,-0.5471495295250101
2024-03-12,18.42,21.54,16.06,0.0,71.09,4.68,17.052857142857142,16.898666666666667,0.7483919268608349,1.3965445361530557
2024-03-13,18.25,21.29,16.23,0.0,71.64,3.47,17.16142857142857,16.915333333333333,0.8679560006403617,0.8743010725280639
2024-03-14,17.16,19.24,15.68,0.0,69.33,3.47,17.16857142857143,16.913333333333334,0.8676679197985893,-0.3711567836055611
2024-03-15,16.9,19.4,14.68,0.0,68.98,3.67,17.165714285714284,16.953,0.8686552277871223,-0.6296103685377669
2024-03-16,17.09,18.65,15.9,0.0,64.04,2.3,17.28,17.03066666666667,0.7826024959496705,-0.4864425397556018
2024-03-17,17.61,19.25,16.15,0.0,72.54,5.19,17.47714285714286,17.096,0.6336590641060759,-0.09015236861767995
2024-03-18,17.43,19.22,15.57,1.05,69.0,6.75,17.55142857142857,17.142666666666667,0.5846773632077731,-0.27007997651048843
2024-03-19,17.43,19.73,15.73,0.95,67.56,7.04,17.41,17.18433333333333,0.4418521623046719,-0.33675122654406475
2024-03-20,18.23,22.28,14.36,0.02,67.53,4.33,17.407142857142855,17.244666666666667,0.4355347014767676,0.09914847804621159
2024-03-21,17.39,19.83,15.53,0.1,69.09,5.28,17.44,17.288999999999998,0.4222558466143239,-0.474404559505508
2024-03-22,16.34,18.17,14.94,0.0,63.0,6.01,17.36,17.311666666666667,0.569122131005273,-1.142892647338775
2024-03-23,16.5,18.5,15.16,0.56,62.13,2.88,17.275714285714287,17.32266666666667,0.6532446489857825,-1.0939831336805164
2024-03-24,16.14,17.42,15.16,3.25,67.92,4.06,17.065714285714286,17.315,0.7560612220108678,-1.3673453492857393
2024-03-25,17.02,20.14,14.6,0.01,63.14,3.85,17.007142857142856,17.31066666666667,0.7388214553308131,-0.9241254443779989
2024-03-26,18.46,22.72,14.12,0.0,58.91,4.13,17.154285714285717,17.363,0.9179298655644835,-0.08448919155736132
2024-03-27,20.12,24.0,17.44,0.0,62.9,3.83,17.424285714285713,17.455333333333332,1.4249895571881295,0.9269990105309224
2024-03-28,21.04,26.53,17.28,0.47,66.75,3.73,17.945714285714285,17.575666666666667,1.9728393847688674,1.4838425178237662
2024-03-29,19.39,21.47,17.64,0.08,86.13,4.22,18.381428571428575,17.63533333333333,1.89434622470328,0.38742382690751515
2024-03-30,19.35,21.89,17.12,0.1,84.81,4.09,18.78857142857143,17.677000000000003,1.7209147622841627,0.3049514793445282
2024-03-31,20.74,23.78,18.19,0.06,79.67,4.43,19.445714285714285,17.727333333333334,1.3868171850542585,1.1546614215927398
2024-04-01,20.88,23.64,19.03,0.01,80.18,4.8,19.997142857142858,17.81366666666667,0.9647230049036705,1.182355752523368
2024-04-02,20.7,23.53,18.56,0.0,78.26,4.7,20.31714285714286,17.937,0.7069350343963884,0.9789141014402325
2024-04-03,20.73,23.86,17.92,0.0,78.09,3.34,20.404285714285713,18.074666666666666,0.7161205006341099,0.7160289684676248
2024-04-04,20.9,24.47,18.35,0.0,73.38,2.68,20.384285714285713,18.17233333333333,0.6971096791479675,0.7330271978437034
2024-04-05,19.35,21.79,17.76,0.0,76.71,4.32,20.37857142857143,18.234333333333332,0.7067160809317247,-0.16086429559044677
2024-04-06,19.79,22.26,17.78,0.0,70.26,5.19,20.44142857142857,18.323666666666664,0.6133902665086026,0.027708667324075408
2024-04-07,19.96,22.21,18.27,0.14,72.24,4.79,20.330000000000002,18.425,0.6209133058110555,0.07299622188729822
2024-04-08,19.27,21.02,17.38,2.51,67.22,4.45,20.099999999999998,18.524333333333335,0.6787242935585518,-0.4805909479722449
2024-04-09,18.28,20.55,16.61,1.24,73.49,5.9,19.754285714285714,18.592666666666666,0.9018288297094622,-1.405156823784464
2024-04-10,19.66,22.18,17.47,0.14,69.84,5.17,19.601428571428574,18.68433333333333,0.7929991292854767,-0.5216378230740519
2024-04-11,19.7,22.0,18.03,0.0,72.79,3.24,19.43,18.726999999999997,0.561367378223249,-0.5848005305869275
2024-04-12,19.89,22.18,18.18,0.02,73.85,3.66,19.50714285714286,18.781666666666663,0.5851414155487414,-0.48816137718901104
2024-04-13,19.99,22.32,18.15,0.23,79.26,4.19,19.535714285714285,18.875999999999998,0.6057738065993051,-0.42089165742716483
2024-04-14,20.07,22.48,18.09,0.29,80.28,4.09,19.55142857142857,18.98166666666667,0.6198770999541169,-0.40307851729816024
2024-04-15,20.59,23.2,18.16,0.13,80.19,3.97,19.740000000000002,19.098333333333336,0.7136759301904717,-0.09614482937909058
2024-04-16,21.03,23.36,18.58,0.01,73.86,3.61,20.132857142857144,19.212333333333333,0.501355306002673,0.18058800786723564
2024-04-17,24.69,29.59,19.61,0.0,59.1,3.85,20.851428571428574,19.454333333333334,1.7529824925102622,2.524997340569176
2024-04-18,21.62,24.13,19.07,0.0,72.23,5.41,21.125714285714285,19.593999999999998,1.6919402781309296,0.5506767636517911
2024-04-19,19.42,21.65,17.97,0.0,73.76,2.86,21.05857142857143,19.633666666666667,1.7572177684379786,-0.8784670541615119
2024-04-20,20.65,25.18,17.8,0.0,67.58,3.94,21.15285714285714,19.74233333333333,1.7073245569770858,-0.10363059238787813
2024-04-21,19.37,21.59,17.88,0.0,71.64,3.49,21.052857142857142,19.843333333333337,1.79933982602611,-0.958630570410746
2024-04-22,20.52,22.99,18.09,0.0,70.85,4.63,21.042857142857144,19.97733333333333,1.8025326098364134,-0.23957722700641193
2024-04-23,22.65,26.15,19.7,0.0,70.71,5.62,21.274285714285718,20.19433333333333,1.9018662513686633,1.1449449232255269
2024-04-24,25.86,31.5,20.68,0.0,55.29,3.74,21.44142857142857,20.488999999999997,2.268210958526741,3.2844998573561672
2024-04-25,22.72,24.63,21.25,0.0,71.66,4.72,21.59857142857143,20.631000000000004,2.3201539357797194,1.1339790987052187
2024-04-26,21.21,22.85,20.25,0.0,71.49,6.36,21.854285714285712,20.667333333333335,2.130953285448025,-0.013580397972381598
2024-04-27,20.81,22.59,19.19,0.0,72.44,5.4,21.87714285714286,20.659666666666666,2.116693288171506,-0.3391969843718452
2024-04-28,20.72,22.81,18.92,0.0,70.41,4.94,22.07,20.704,1.900666549748575,-0.43518062709315597
2024-04-29,20.41,22.93,18.39,0.0,73.86,4.94,22.054285714285715,20.73933333333333,1.9160102395590317,-0.6781965037084641
2024-04-30,21.04,23.43,19.21,0.0,75.13,4.97,21.82428571428571,20.74933333333333,1.9291695721462823,-0.2661059668967357
2024-05-01,21.21,23.34,19.73,0.0,76.45,5.37,21.16,20.76033333333333,0.7451621747422015,-0.15715303834397018
2024-05-02,20.78,22.89,18.88,0.0,74.94,4.65,20.882857142857144,20.762999999999998,0.29004104799783426,-0.4866809389560363
2024-05-03,21.7,24.14,19.77,0.0,74.08,5.09,20.95285714285714,20.795333333333335,0.41455656171023575,0.2034223022580512
2024-05-04,21.42,24.71,18.95,0.0,72.28,5.86,21.04,20.812666666666665,0.44268122466006304,-0.0729203180912769
2024-05-05,20.54,22.79,18.66,0.0,66.41,6.4,21.014285714285712,20.852333333333334,0.46882324824512056,-0.7763819559886208
2024-05-06,20.84,23.04,19.0,0.01,66.09,5.44,21.075714285714287,20.887333333333334,0.3994937272287303,-0.6218236378670836
2024-05-07,20.43,22.78,18.39,0.0,65.41,3.77,20.98857142857143,20.903000000000002,0.4690568043575901,-0.9773805845383102
2024-05-08,20.56,22.99,18.18,0.0,61.53,3.57,20.895714285714284,20.946,0.4820738927748641,-0.9518480632639732
2024-05-09,22.6,25.93,19.56,0.0,65.77,3.99,21.155714285714286,21.09,0.7971168283853373,0.18293817033838314
2024-05-10,23.87,30.61,20.92,0.11,63.87,4.99,21.465714285714288,21.23033333333333,1.304528741766575,0.9867929545081218
2024-05-11,22.12,24.65,20.08,0.0,67.22,4.01,21.565714285714282,21.311,1.327075194338441,-0.06576843273066546
2024-05-12,21.13,23.28,19.62,0.0,72.16,5.01,21.650000000000002,21.352333333333334,1.2685161935636329,-0.6934552066968244
2024-05-13,20.88,22.92,19.4,0.0,66.73,6.48,21.655714285714286,21.382,1.2643424792206182,-0.8988723289015645
2024-05-14,21.09,23.31,19.25,0.0,68.61,5.04,21.75,21.416,1.17946315471623,-0.8319970178885704
2024-05-15,21.04,23.41,18.78,0.0,66.47,4.03,21.818571428571428,21.430999999999997,1.1106969069226051,-0.9231507068372383
2024-05-16,22.07,24.39,19.84,0.0,60.14,2.84,21.74285714285714,21.465666666666667,1.0657034341333604,-0.340429533699961
2024-05-17,23.58,26.37,20.93,0.0,58.65,3.16,21.701428571428572,21.42866666666667,0.9706257186547832,0.5179417829725791
2024-05-18,24.53,29.01,21.8,0.0,60.72,2.41,22.04571428571429,21.52566666666667,1.451928110512035,0.9893497299963845
2024-05-19,24.35,27.0,22.22,0.0,65.61,1.72,22.505714285714284,21.689999999999998,1.6144437343643643,0.7866359475102308
2024-05-20,25.7,30.31,22.53,0.0,59.89,3.82,23.194285714285712,21.858333333333334,1.8202642403677667,1.4770704252610287
2024-05-21,24.48,27.6,22.07,0.0,70.48,3.11,23.678571428571427,22.028666666666666,1.605380833026023,0.6720910527027765
2024-05-22,25.14,29.11,21.79,0.0,68.99,2.34,24.264285714285712,22.182666666666666,1.1715923230493799,0.9187847624500656
2024-05-23,25.31,30.58,22.37,0.0,70.11,4.09,24.72714285714286,22.271333333333335,0.7088421141952453,0.8559330365782096
2024-05-24,23.78,26.08,21.97,0.0,64.14,6.26,24.755714285714284,22.202,0.6570351878665841,-0.12189710903930735
2024-05-25,23.63,25.93,21.63,0.0,66.18,6.11,24.627142857142854,22.232333333333333,0.7842982911644382,-0.26674154745483797
2024-05-26,24.2,27.29,21.37,0.0,61.91,3.56,24.60571428571429,22.331999999999997,0.7951070607753952,-0.017322111146077526
2024-05-27,24.27,25.89,21.73,0.0,64.57,6.7,24.40142857142857,22.447333333333333,0.6345977353520493,-0.053063196208441576
2024-05-28,22.77,25.16,20.73,0.0,72.03,4.37,24.157142857142855,22.515666666666668,0.8807139960604825,-0.9132861129520191
2024-05-29,22.32,24.92,20.36,0.0,68.46,3.64,23.754285714285714,22.579333333333334,0.9938956541952879,-1.2933334971132828
2024-05-30,22.53,25.16,20.73,0.0,64.92,3.41,23.357142857142858,22.629,0.8063852322909177,-1.3327471207416288
2024-05-31,24.2,26.84,21.26,0.0,56.9,3.0,23.417142857142856,22.728666666666665,0.8571214283034074,-0.5849247260626352
2024-06-01,25.33,27.97,22.56,0.0,59.14,3.96,23.66,22.880333333333336,1.12611426300045,-0.09986603275332462
2024-06-02,25.38,27.63,23.6,0.0,65.99,4.5,23.82857142857143,23.003,1.2959350365845197,-0.1379897672572016
2024-06-03,25.35,27.73,22.74,0.0,72.64,4.98,23.982857142857142,23.134,1.415976862872472,-0.19461002120869236
2024-06-04,25.9,28.94,22.92,0.0,74.68,4.52,24.43,23.312666666666665,1.462577633267031,0.07283676932226256
2024-06-05,26.68,30.12,23.48,0.0,75.12,4.07,25.052857142857142,23.507333333333335,1.337257321107929,0.47634376297885733
2024-06-06,27.57,31.03,24.5,0.0,77.7,4.04,25.77285714285714,23.745333333333335,1.0856597730673736,0.8984584275784478
2024-06-07,28.69,33.09,25.53,0.0,72.39,2.96,26.414285714285715,24.016333333333332,1.3056142506223194,1.4126922174045575
2024-06-08,26.94,29.81,24.52,0.0,72.32,5.61,26.64428571428571,24.161,1.2218954830213846,0.4342802968264308
2024-06-09,26.09,28.63,23.75,0.0,71.89,5.18,26.745714285714286,24.235,1.125090472552343,-0.08202681394276898
2024-06-10,26.38,29.2,24.08,0.0,74.18,4.12,26.892857142857142,24.377,0.9686023312949169,-0.007772062694406671
2024-06-11,26.66,29.2,24.14,0.0,67.76,3.7,27.00142857142857,24.561333333333334,0.8770296188729403,0.08280534414382663
2024-06-12,27.46,30.29,24.86,0.0,67.57,3.6,27.11285714285714,24.780666666666665,0.8789333362225279,0.4824694000759576
2024-06-13,28.11,31.43,25.14,0.0,73.48,3.34,27.19,25.014666666666663,0.9468192365315116,0.81256294853324
2024-06-14,29.07,32.8,25.73,0.0,74.08,2.92,27.244285714285716,25.282333333333334,1.052185933233609,1.4824705936137208
2024-06-15,29.12,32.83,26.51,0.0,71.37,3.96,27.555714285714288,25.517333333333333,1.2509577283404327,1.7158924535258362
2024-06-16,27.17,29.43,25.58,0.0,67.58,4.47,27.71,25.637,1.0972085793804531,-0.03435152036275383
2024-06-17,26.79,29.17,24.79,0.0,65.76,3.75,27.768571428571427,25.71233333333333,1.0227972847606146,-0.5119627373804153
2024-06-18,25.95,27.99,24.59,0.0,70.34,3.28,27.66714285714286,25.765666666666668,1.1749427544309912,-1.5307103397244584
2024-06-19,26.67,29.63,24.3,0.0,70.1,3.35,27.554285714285715,25.798,1.2345830219530212,-0.9363044796265384
2024-06-20,27.51,30.25,25.31,0.02,70.32,3.62,27.46857142857143,25.899,1.21015740810044,-0.09116256186898446
2024-06-21,28.25,31.39,25.86,0.07,68.08,3.91,27.351428571428574,26.002666666666666,1.0596293152389271,0.762381892246368
2024-06-22,28.18,30.41,25.71,0.8,69.06,4.98,27.217142857142854,26.098333333333336,0.8336009094224388,0.6859112607127478
2024-06-23,28.27,30.94,26.17,0.02,69.46,4.95,27.374285714285715,26.247999999999998,0.9222049147349701,0.8039790395263908
2024-06-24,28.03,31.1,25.29,0.0,66.72,4.04,27.55142857142857,26.394666666666662,0.9102825307088457,0.43173938068247997
2024-06-25,27.56,30.53,25.32,0.0,68.36,4.01,27.78142857142857,26.506666666666668,0.58264993982695,-0.24067020544946469
2024-06-26,26.77,29.05,24.77,0.0,74.45,4.34,27.79571428571429,26.59,0.5512367048385847,-1.302414291010104
2024-06-27,27.8,30.5,25.75,0.0,74.24,3.71,27.837142857142855,26.757666666666662,0.5368958398577285,-0.19225920627025966
2024-06-28,27.54,29.91,25.35,0.0,71.99,4.49,27.735714285714284,26.93166666666667,0.5124079475977187,-0.5378860064746516
2024-06-29,27.42,30.0,25.9,0.0,69.66,5.28,27.627142857142854,27.09466666666667,0.4822072267430474,-0.6852877164306904
2024-06-30,27.54,30.35,25.85,0.0,68.18,3.81,27.52285714285714,27.206,0.39015869786950846,-0.5685456727629596
2024-07-01,28.24,30.72,26.3,0.0,69.23,4.86,27.552857142857142,27.302999999999997,0.4404813384505949,0.11606267354373104
2024-07-02,27.97,30.87,25.72,0.0,66.13,4.07,27.611428571428572,27.389333333333333,0.4679896213739132,-0.1970605703374535
2024-07-03,28.73,33.01,25.57,0.0,57.83,2.54,27.89142857142857,27.502000000000002,0.4669913836253753,0.5283483386086961
2024-07-04,28.47,31.8,26.19,0.0,61.88,3.19,27.987142857142857,27.587666666666667,0.5116546454297652,0.21191443424978432
2024-07-05,27.45,29.91,25.91,0.0,68.03,4.13,27.974285714285717,27.613333333333333,0.5257013455958508,-1.1014390297705083
2024-07-06,27.36,29.27,26.07,0.0,70.09,4.27,27.965714285714284,27.606333333333332,0.5366208202830833,-1.2521050560160931
2024-07-07,28.56,30.76,26.58,0.0,68.23,4.79,28.111428571428572,27.602,0.540229228242042,0.057334854625720626
2024-07-08,28.79,31.03,26.5,0.0,70.59,4.37,28.189999999999998,27.663666666666664,0.5988600281640948,0.22902566355288173
2024-07-09,28.94,31.97,26.56,0.0,73.55,3.83,28.328571428571426,27.758666666666667,0.6495492942907738,0.3302747847363433
2024-07-10,29.42,33.48,26.67,0.0,70.2,3.02,28.427142857142858,27.860000000000003,0.7630577585324011,0.7717428178643286
2024-07-11,30.01,34.02,27.82,0.0,66.79,3.31,28.647142857142857,27.971666666666668,0.9711112927242052,1.2940128756659526
2024-07-12,29.9,32.94,27.63,0.0,65.2,3.07,28.997142857142855,28.053,0.9071331083086892,1.1770892003747861
2024-07-13,29.82,32.55,27.77,0.0,61.55,4.43,29.34857142857143,28.110000000000003,0.5873224149024983,1.0799528844144775
2024-07-14,29.26,31.01,27.59,0.0,67.73,5.72,29.44857142857143,28.116333333333333,0.4805700979533528,0.38322933993379193
2024-07-15,29.28,32.15,27.19,0.0,68.97,5.25,29.51857142857143,28.121666666666666,0.39709060978600813,0.3396894313243388
2024-07-16,28.57,31.54,26.66,0.0,68.35,3.96,29.465714285714288,28.168333333333337,0.4985932591747636,-0.6293440259526787
2024-07-17,28.23,30.84,26.75,0.0,70.69,3.23,29.295714285714286,28.21633333333333,0.6848566064716443,-1.1390460817932717
2024-07-18,28.0,30.55,26.15,0.0,68.85,3.47,29.00857142857143,28.284666666666666,0.7534018089396838,-1.5461224477156872
2024-07-19,29.07,31.93,26.4,0.0,70.59,3.86,28.890000000000004,28.36466666666667,0.6476109943471539,-0.11469014803931071
2024-07-20,30.08,32.99,28.03,0.0,70.51,4.15,28.927142857142858,28.450333333333333,0.7139027544816241,1.2591517692293235
2024-07-21,29.97,32.68,28.06,0.0,72.14,4.3,29.02857142857143,28.507666666666662,0.812679284248664,1.1580822232934287
2024-07-22,30.09,32.77,27.61,0.0,67.84,4.69,29.14428571428571,28.57133333333333,0.9066762954666898,1.4522545032293097
2024-07-23,29.68,33.07,27.28,0.0,70.32,4.23,29.302857142857142,28.618333333333336,0.8863354196858902,0.7518067106714121
2024-07-24,29.43,32.01,27.38,0.0,68.84,4.29,29.474285714285713,28.665000000000003,0.7497745692947864,0.31534184753318606
2024-07-25,29.88,32.95,27.84,0.0,68.1,3.76,29.74285714285714,28.74233333333333,0.37840517463393514,1.0857930388691723
2024-07-26,29.33,31.48,27.7,0.0,66.21,6.02,29.78,28.82766666666667,0.3074627348681374,0.12469322936717436
2024-07-27,28.72,31.12,27.22,0.0,66.51,3.6,29.585714285714285,28.858333333333334,0.47197659344630244,-0.8598589738795218
2024-07-28,29.64,31.98,27.43,0.0,65.65,3.22,29.538571428571426,28.92833333333333,0.44277264938893074,0.8213020622145798
2024-07-29,29.57,31.82,28.01,0.0,64.91,4.19,29.464285714285715,29.0,0.3729547400081081,0.7614097503025103
2024-07-30,29.34,31.58,27.45,0.0,67.46,4.7,29.415714285714284,29.060000000000002,0.3621628152657094,0.3639681704506007
2024-07-31,29.64,32.89,27.77,0.0,64.06,3.58,29.445714285714285,29.10666666666667,0.3721046959676577,0.9289897105329634
2024-08-01,29.06,32.08,27.01,0.0,69.89,3.94,29.32857142857143,29.142999999999997,0.34031498014864053,-0.1676693744812803
2024-08-02,29.07,31.53,27.35,0.0,65.95,4.37,29.291428571428572,29.154333333333334,0.35404465685405345,-0.2118496479427072
2024-08-03,28.69,31.48,26.9,0.0,65.33,3.82,29.287142857142857,29.161666666666665,0.3622022586756759,-1.1561639409316797
2024-08-04,28.89,32.1,26.84,0.0,61.08,3.51,29.180000000000003,29.20966666666667,0.3511884584274127,-0.752064138320624
2024-08-05,28.27,31.06,25.97,0.0,63.38,2.91,28.994285714285713,29.240000000000002,0.4424498895481853,-2.0902761486209385
2024-08-06,28.55,31.01,26.56,0.0,64.81,2.83,28.881428571428568,29.239666666666665,0.4403191483234099,-1.2831624701627962
2024-08-07,29.0,31.26,27.19,0.01,69.82,3.74,28.79,29.246666666666666,0.3009429624795541,-0.23353245836138062
2024-08-08,29.06,31.73,26.97,0.0,67.31,3.68,28.79,29.25066666666667,0.3009429624795541,-0.03749360499254507
2024-08-09,29.62,32.48,27.42,0.0,62.22,3.37,28.868571428571432,29.257333333333335,0.43024909728387223,1.3557492914307896
2024-08-10,28.69,30.84,26.79,0.0,69.39,4.06,28.868571428571432,29.21333333333333,0.43024909728387223,-0.8466182556595443
2024-08-11,28.84,31.05,27.09,0.0,70.06,4.97,28.861428571428572,29.178,0.43024909728387245,-0.47067405806951845
2024-08-12,29.02,31.53,27.51,0.0,63.68,4.43,28.968571428571426,29.151333333333334,0.34294939235050875,-0.10247467966263092
2024-08-13,28.9,31.93,26.9,0.0,64.64,3.23,29.018571428571427,29.139333333333333,0.2937361952164701,-0.346368684485925
2024-08-14,28.91,31.19,27.28,0.0,66.3,3.71,29.005714285714284,29.127,0.29663991318521926,-0.26271460368915844
2024-08-15,29.29,31.98,27.17,0.0,67.83,4.12,29.03857142857143,29.151,0.31577568892107705,0.7585240823460254
2024-08-16,29.07,31.5,26.88,0.0,73.72,5.0,28.96,29.179,0.19061304607143517,0.2318187200550734
2024-08-17,29.68,32.33,27.78,0.0,70.64,4.8,29.101428571428574,29.235000000000003,0.29537707942037783,1.856699786247389
2024-08-18,29.34,33.35,27.1,0.0,70.29,3.64,29.17285714285714,29.243999999999996,0.28176315619641773,0.9674359671434862
2024-08-19,28.9,32.47,26.87,0.0,64.8,3.12,29.155714285714286,29.204666666666665,0.2959086087987238,-0.24495550245920253
2024-08-20,28.15,30.53,26.16,0.0,69.83,3.63,29.048571428571428,29.144000000000002,0.4815055753020053,-2.199689881772313
2024-08-21,28.79,31.82,25.95,0.0,65.74,3.38,29.03142857142857,29.100666666666665,0.48933385234103294,-0.5097577784101587
2024-08-22,28.93,31.28,26.8,0.0,70.73,3.98,28.979999999999997,29.075666666666667,0.4763752022645932,-0.16816630771184088
2024-08-23,28.54,30.86,26.83,0.0,70.37,3.34,28.904285714285713,29.046,0.5011605578666445,-1.1338084865452935
2024-08-24,29.23,31.63,27.76,0.0,69.69,4.29,28.84,29.024333333333335,0.40463975747896735,0.6607395060988352
2024-08-25,29.41,31.76,27.92,0.0,69.78,3.66,28.85,29.026999999999997,0.4196427051663161,1.2086462313588615
2024-08-26,29.79,33.24,27.9,0.0,62.25,2.76,28.97714285714286,29.062666666666665,0.5514439918883638,2.1875738387360895
2024-08-27,28.94,31.55,27.25,0.0,62.25,2.93,29.09,29.039333333333335,0.4188476254351042,-0.02428579219646663
2024-08-28,28.78,30.71,27.06,0.0,63.87,3.66,29.08857142857143,29.012999999999998,0.42005668551626585,-0.44513222167313155
2024-08-29,28.8,30.88,27.4,0.0,67.68,4.25,29.07,28.995,0.4309679029030192,-0.446499300888834
2024-08-30,29.29,31.9,27.11,0.0,63.69,4.68,29.177142857142858,28.983333333333334,0.3655003094249898,0.4994344804618305
2024-08-31,29.11,31.2,27.84,0.0,66.68,4.72,29.16,28.985000000000003,0.36542213032686083,0.24454755207212364
2024-09-01,28.84,31.42,27.2,0.0,67.61,4.19,29.078571428571426,28.97733333333333,0.3639335365790174,-0.1555299965520651
2024-09-02,29.1,31.97,27.05,0.0,64.74,2.87,28.98,28.991,0.1919201222712997,0.36182431954051714
2024-09-03,28.6,30.59,27.35,0.0,65.89,3.14,28.931428571428572,28.981333333333332,0.24058460545149615,-0.3600984123292132
2024-09-04,28.29,30.21,26.66,0.0,67.67,4.01,28.861428571428572,28.981999999999996,0.3419273105699356,-0.6325650749203902
2024-09-05,28.85,30.67,27.51,0.0,64.48,3.96,28.868571428571425,28.992,0.34095105080776944,0.13235125716900156
2024-09-06,28.44,30.4,26.94,0.0,68.38,3.1,28.747142857142858,28.973333333333336,0.3163181039024667,-0.40290018849290926
2024-09-07,29.16,31.66,27.03,0.0,66.63,3.18,28.754285714285714,28.976666666666667,0.3262850054189029,0.5983800569082327
2024-09-08,29.27,31.74,27.58,0.0,66.3,4.2,28.815714285714286,28.964999999999996,0.3810011873488204,0.7525531158074666
2024-09-09,28.34,30.6,26.9,0.0,66.56,3.84,28.707142857142856,28.953333333333333,0.3945340832633514,-0.2423855352994342
2024-09-10,28.72,31.55,26.69,0.0,59.07,2.61,28.724285714285713,28.949333333333335,0.3916995933465863,0.2687349045178054
2024-09-11,30.84,34.26,28.08,0.0,56.93,3.78,29.08857142857143,29.009999999999998,0.8445201511589757,2.4228351879169923
2024-09-12,29.74,32.72,27.81,0.0,69.33,4.18,29.215714285714288,29.038,0.8692498133991894,1.3593433090929345
2024-09-13,27.96,29.53,26.66,0.0,69.79,4.93,29.147142857142853,29.006333333333334,0.9553134613953163,-0.18669260845990632
2024-09-14,28.07,30.04,26.41,0.0,71.84,5.06,28.99142857142857,28.965666666666667,1.0381141326367977,-0.03248186074420393
2024-09-15,28.14,30.27,26.67,0.0,71.28,5.24,28.830000000000002,28.93466666666667,1.0747868005637087,0.1109458949404471
2024-09-16,27.92,29.55,26.82,0.0,62.25,5.33,28.770000000000003,28.875999999999998,1.1175717724897924,-0.007949413598496517
2024-09-17,27.93,30.21,26.23,0.0,59.52,3.71,28.657142857142855,28.829,1.1624502037462903,0.07744659571446176
2024-09-18,26.76,28.83,25.47,0.0,63.83,2.99,28.074285714285715,28.75766666666667,0.8721593345033057,-0.711297116341954
2024-09-19,27.96,30.72,25.69,0.0,63.53,2.25,27.82,28.75133333333333,0.47430651130468876,0.28681345660569796
2024-09-20,28.48,31.82,26.83,0.0,65.71,3.25,27.89428571428572,28.741,0.5365276365307375,0.6907421086948852
2024-09-21,27.58,29.46,26.3,0.0,63.43,4.91,27.82428571428571,28.696,0.5417212426712312,0.18748105000892668
2024-09-22,27.19,28.9,26.18,0.0,65.03,6.07,27.68857142857143,28.651,0.5678153623438262,0.026157487572379637
2024-09-23,26.48,28.22,25.5,0.0,61.85,4.63,27.482857142857142,28.55933333333333,0.7124304477326312,-0.34379950010451915
2024-09-24,26.39,28.3,25.32,0.0,64.96,3.76,27.262857142857143,28.458666666666666,0.785381314727562,-0.35512858464685043
2024-09-25,26.04,27.74,24.89,0.0,70.94,3.98,27.16,28.33366666666667,0.9008699499184419,-0.5329659988098877
