,temperature,hour,day_of_week,month,is_weekend,month_sin,month_cos,lag_1,lag_24,lag_168,rolling_mean_24,rolling_std_24,rolling_mean_168,rolling_std_168
2022-12-03,4.36,0,5,12,1,-2.4492935982947064e-16,1.0,4.46,10.7,17.42,8.265833333333333,2.339172868803192,15.499136904761903,4.655808811337899
2022-12-04,3.87,0,6,12,1,-2.4492935982947064e-16,1.0,4.36,12.28,14.41,8.001666666666667,2.409269538707729,15.42139880952381,4.731952918281926
2022-12-05,4.94,0,0,12,0,-2.4492935982947064e-16,1.0,3.87,12.34,15.18,7.651250000000001,2.371248639155261,15.358660714285712,4.814592852287474
2022-12-06,3.48,0,1,12,0,-2.4492935982947064e-16,1.0,4.94,10.8,15.78,7.342916666666667,2.210741522591497,15.297708333333333,4.881225944658199
2022-12-07,1.45,0,2,12,0,-2.4492935982947064e-16,1.0,3.48,10.55,17.47,7.037916666666667,2.217987687986116,15.224494047619046,4.965466571774842
2022-12-08,1.325,0,3,12,0,-2.4492935982947064e-16,1.0,1.45,10.58,18.25,6.65875,2.364478640024151,15.129136904761905,5.074708392466502
2022-12-09,1.2,0,4,12,0,-2.4492935982947064e-16,1.0,1.325,9.57,17.62,6.273125,2.4502989225363163,15.028392857142856,5.179302669678635
2022-12-10,1.075,0,5,12,1,-2.4492935982947064e-16,1.0,1.2,9.99,15.75,5.924375,2.554104672746959,14.930654761904762,5.283976216689474
2022-12-11,0.95,0,6,12,1,-2.4492935982947064e-16,1.0,1.075,8.6,15.65,5.552916666666667,2.5851998983623643,14.843303571428573,5.390573687442515
2022-12-12,0.825,0,0,12,0,-2.4492935982947064e-16,1.0,0.95,7.42,15.31,5.234166666666667,2.6635921587971803,14.75580357142857,5.4956817105959415
2022-12-13,0.7,0,1,12,0,-2.4492935982947064e-16,1.0,0.825,6.19,15.7,4.9593750000000005,2.7664862789324953,14.669583333333335,5.599578507893948
2022-12-14,0.575,0,2,12,0,-2.4492935982947064e-16,1.0,0.7,6.67,16.4,4.730625,2.884752009724358,14.580297619047618,5.701706796208866
2022-12-15,0.44999999999999996,0,3,12,0,-2.4492935982947064e-16,1.0,0.575,6.3,14.73,4.4766666666666675,2.9735166805107025,14.486101190476191,5.8013142591495335
2022-12-16,0.32499999999999996,0,4,12,0,-2.4492935982947064e-16,1.0,0.44999999999999996,5.29,15.74,4.232916666666667,3.0561768944458945,14.401101190476192,5.901468974379801
2022-12-17,0.2,0,5,12,1,-2.4492935982947064e-16,1.0,0.32499999999999996,8.25,16.29,4.026041666666667,3.1481688877845353,14.309345238095236,5.999548225494734
2022-12-18,1.7,0,6,12,1,-2.4492935982947064e-16,1.0,0.2,8.73,16.29,3.6906250000000003,3.1071370551277346,14.213571428571429,6.095401381930759
2022-12-19,10.26,0,0,12,0,-2.4492935982947064e-16,1.0,1.7,7.76,16.8,3.3977083333333336,2.9381819205400523,14.126726190476191,6.1691307772921995
2022-12-20,8.29,0,1,12,0,-2.4492935982947064e-16,1.0,10.26,8.93,16.65,3.5018749999999996,3.1371410456365227,14.087797619047619,6.17279415139071
2022-12-21,6.49,0,2,12,0,-2.4492935982947064e-16,1.0,8.29,9.8,18.32,3.4752083333333332,3.0913805411761173,14.038035714285716,6.185698834454608
2022-12-22,7.08,0,3,12,0,-2.4492935982947064e-16,1.0,6.49,6.86,18.83,3.3372916666666668,2.8622889058928216,13.967619047619047,6.203970091475489
2022-12-23,8.52,0,4,12,0,-2.4492935982947064e-16,1.0,7.08,5.6,20.24,3.346458333333333,2.874387828650264,13.897678571428571,6.215047725592646
2022-12-24,8.41,0,5,12,1,-2.4492935982947064e-16,1.0,8.52,6.18,19.3,3.468125,3.0314312922030497,13.827916666666665,6.209204786190118
2022-12-25,9.23,0,6,12,1,-2.4492935982947064e-16,1.0,8.41,4.53,20.72,3.5610416666666667,3.1500234571820456,13.76309523809524,6.208579943355086
2022-12-26,5.64,0,0,12,0,-2.4492935982947064e-16,1.0,9.23,4.46,21.86,3.7568750000000004,3.3524727449205023,13.694702380952382,6.194755477004278
2022-12-27,6.57,0,1,12,0,-2.4492935982947064e-16,1.0,5.64,4.36,22.85,3.8060416666666668,3.371829905441837,13.598154761904762,6.193131398156142
2022-12-28,9.95,0,2,12,0,-2.4492935982947064e-16,1.0,6.57,3.87,22.02,3.898125,3.417484077282334,13.50125,6.174840339519949
2022-12-29,7.16,0,3,12,0,-2.4492935982947064e-16,1.0,9.95,4.94,19.17,4.151458333333333,3.633812669900246,13.429404761904761,6.145277233640522
2022-12-30,9.07,0,4,12,0,-2.4492935982947064e-16,1.0,7.16,3.48,18.87,4.243958333333333,3.682684801339169,13.357916666666664,6.147952592760804
2022-12-31,11.71,0,5,12,1,-2.4492935982947064e-16,1.0,9.07,1.45,19.38,4.476875000000001,3.8069438308861034,13.299583333333333,6.141828767052398
